5	121396444
3	22941661
3	7440114
1	118996082
5	120661714
6	20236812
1	115067470
7	8354618
1	42788437
2	184322417
4	165872049
7	42722647
7	31544508
1	46754151
7	27876599
2	148592559
6	75897937
6	16572489
2	76867664
6	127589405
4	38876573
3	164383405
6	138804003
2	207480656
5	44395913
5	108012133
2	12291314
6	80346643
6	4030914
1	165047475
2	220322946
3	184858043
1	218470598
2	43772043
6	38253863
2	152608066
2	37635574
6	134352992
5	118723839
2	59867571
7	12629626
2	84281893
5	133795345
1	53902580
3	60290993
1	33689901
4	7595725
7	70555174
2	79245571
1	241866849
7	71788056
4	178452968
5	137406489
5	132537173
2	170584447
7	36763395
3	60738177
6	106146349
1	156548587
1	30445606
2	117091065
2	150002026
5	173584112
2	219519404
3	132724817
4	30667706
2	219446317
2	47536756
2	211242201
3	23727375
5	150612483
2	45975199
6	30923094
2	121293654
2	134386883
6	63795320
7	36838140
7	18850377
2	65018231
5	122091535
1	98891402
7	84109165
4	874078
7	15132838
1	41774046
6	147526582
6	65936653
7	46638657
1	5705293
2	7757503
2	7693690
3	99200290
3	47895181
1	228955344
2	27518370
6	110939720
6	106506269
3	66425444
6	92534242
1	82282893
2	143917787
1	67619903
7	45986582
4	72548569
6	90376743
1	212352946
3	99752464
3	64921974
4	40119942
6	164303014
5	174447983
4	139660778
3	4062242
6	74402999
3	122666555
7	78310679
7	78256947
2	16715489
7	2723468
3	144621138
1	196673103
4	24784289
5	132872671
6	31720440
2	15664332
6	21297845
3	118745269
3	39155061
1	190497692
3	61266795
2	10508731
2	176345783
7	16755489
7	80547768
5	73523381
3	123696667
1	231635362
1	40774847
5	6474912
1	64214066
2	221660200
6	45742816
3	71619413
4	185991955
6	37015171
5	57116543
5	56865960
1	191786782
1	64018813
1	59291377
1	59378799
3	136955658
2	230541965
2	172725148
2	167788896
3	58051065
1	108941145
2	128559531
2	200389233
2	54321345
2	54255827
1	153304947
3	24121530
6	997827
7	42084356
5	137844235
6	34936807
2	36576720
7	43787815
2	205740456
7	29755409
1	230545985
6	28314871
2	168954714
5	68466276
1	167485908
6	145463669
1	216986106
5	143708091
1	208604550
4	25541530
6	45879378
6	38805517
1	175320263
6	46467186
3	4886414
1	37399530
2	69717028
1	218900616
1	203402442
2	208470253
3	140333418
3	41162404
1	55354426
1	181140342
1	56416091
5	171702903
4	20445417
2	19003723
7	47498081
4	6184089
16	89986144
4	13823986
7	8982790
5	64609241
5	37882070
5	56669340
5	164522901
5	151890769
5	16862889
4	153295558
2	234835592
5	22431358
5	13847875
4	112861770
2	2697202
2	32925865
5	41435613
5	167696720
3	127148546
3	176760064
4	38518835
3	73082200
3	4551504
1	110556144
5	2697846
3	42035130
4	7251533
5	170047321
5	3760793
4	149931630
3	101187066
6	164795109
3	4999530
2	239340592
2	44972870
6	170505027
1	66330565
6	124367609
6	114030463
7	26474108
5	137124952
2	60096840
3	186258240
5	116510115
5	55886113
5	23242970
2	178263102
5	150286286
2	79862693
2	224028228
1	214114077
4	34983219
4	18580078
5	112109659
4	8206083
5	174548142
4	61235142
4	186258056
2	35683934
1	29466693
6	117284586
4	183804753
3	39848105
6	155130218
5	172607097
2	31330036
6	96687301
2	26581379
2	46849534
3	143100435
3	194571076
3	133369518
3	192248912
2	234593701
6	43748257
1	178028574
1	30988591
1	37317301
5	124517841
2	143629300
4	107188737
1	185166613
1	6884744
5	104018235
4	104056874
3	193375913
3	126706818
1	94092869
4	146780467
2	79752841
5	17249311
6	102053899
6	107671597
6	156480058
1	104648259
3	87805127
4	52367219
5	159843706
2	47851699
3	169941482
2	135636088
2	83164814
5	34621746
3	59431460
3	4390349
2	74936423
1	217934746
1	50116500
5	126804658
5	145918408
6	75087586
2	197632788
6	166556448
2	30950958
5	169250789
4	120096244
2	107403066
6	65402516
2	82814529
2	176035362
2	221472906
4	187306797
5	32722393
4	163858968
7	15558531
6	148938185
5	39624978
1	158170415
1	170237761
3	143298345
2	183204759
2	106976654
6	88364617
3	63289
1	170750046
2	209147238
3	140406872
7	48954341
5	19534696
4	129443228
2	219996872
4	140343980
4	15737875
3	34503659
7	30142828
2	19476178
3	64815512
1	151845522
3	135384189
1	147738099
3	98784932
7	20556816
4	4717767
6	137507098
3	66649244
3	34581429
2	66237218
4	91799329
7	35570552
5	132419959
6	33146394
2	76277130
7	28921704
3	61955182
6	110879552
2	84021268
5	32525538
2	240254664
3	87351971
6	114096055
6	128209162
2	205240534
2	11843157
7	24809210
4	21493071
4	175627631
7	50814098
1	176909543
1	175459821
2	198016944
7	8711802
2	150946330
5	72467327
2	153297833
1	201821142
2	206509104
3	155109998
5	35345395
3	29290368
1	221542377
4	113050218
5	179378611
5	167016851
6	131929001
5	167454172
3	77647271
1	221431962
6	113828821
3	78864053
4	20052285
2	67938948
2	120127734
2	159200630
7	35496320
4	157571822
4	99031559
4	43925817
6	2631874
4	125318831
6	92851432
6	65119497
6	158495940
1	236548681
11	88911696
1	20650507
2	8731212
6	31635190
2	151370056
2	137677444
2	202565733
6	70579486
2	73601411
1	11145001
18	45739554
6	54321349
2	169095723
3	148844523
1	154859814
3	193694883
3	192797768
1	172441827
2	74463251
1	158354635
6	143829472
4	188821362
3	42511603
4	5627571
6	43560704
3	104172135
2	50297645
3	7520677
2	190369464
5	157930759
3	24043675
7	55821641
4	16102625
1	89321603
2	118268746
1	201169300
5	1976364
2	60480453
4	153847900
3	46459723
3	122409547
4	539212
3	33864074
2	85666618
6	167943158
1	226367601
3	100635680
1	82360782
5	147883415
1	116115290
1	13587735
1	39630381
6	112473959
1	206901560
6	13201983
3	25512872
2	181995007
4	140856214
4	66868139
3	176494720
4	186936038
1	213935298
2	50908203
3	8400808
6	25812922
5	32835106
1	192279986
6	83222351
1	54725971
1	3765267
6	138871237
1	17948404
1	154265907
1	169119099
3	177104888
1	13782619
7	40709051
2	19787679
6	97103930
7	78772383
1	113896329
5	71949983
5	72011553
6	90946394
2	153516253
4	98971045
7	52725576
6	29501032
2	215448868
2	223379732
2	85589211
6	30594244
6	108861741
1	182142971
3	107249030
5	162805352
3	108207493
5	30933381
1	117523219
1	233312862
7	7380982
7	21954042
3	114305216
4	155170783
3	1669047
2	240410114
3	61584079
6	101020715
1	168520609
1	110271385
6	86685849
1	199343152
1	238513695
4	158269138
6	12888772
1	62951896
6	46946442
1	150706557
6	102401461
1	73899963
6	81669858
1	81826565
4	136571931
2	215946984
2	133532403
3	19399634
2	198221541
3	4163939
6	90467182
4	112997421
3	197111615
3	133080365
5	106020189
4	121975579
1	169061640
6	81962853
5	145526893
5	62132786
5	97980214
2	95529982
4	142516066
5	79752739
2	5750039
2	184903127
2	67724729
2	81719737
2	23488557
5	158777417
5	147486720
3	95830195
4	72379474
4	147026470
2	80687989
1	76031348
3	166243323
3	19330088
4	142704109
3	124295100
2	238089315
3	63089591
4	63894024
3	35236599
4	138573967
4	65392555
5	8036272
4	183008428
5	11949675
3	137228296
5	99944063
1	34109090
5	147055237
3	69294415
4	93395612
1	188359519
3	111538558
3	102715881
6	91905739
4	128296971
5	166361230
3	56799951
4	141912709
4	100545663
5	16022585
11	89011046
1	165244925
4	188512136
2	123061397
4	23586373
6	162863006
2	179692993
2	78632748
3	151784289
2	158170028
7	85385039
1	85467955
7	46689339
7	16842429
2	177883567
6	147005498
7	26388269
6	134735619
6	117412554
6	168752917
6	5884626
1	17552124
1	89007492
1	63223575
6	38985516
6	124776281
1	66539820
1	164391512
1	217063459
6	72412204
1	180371571
1	182213516
7	22305292
7	36397345
2	67067647
3	169694004
5	143870314
4	180726053
5	103823198
5	152466675
5	159040393
5	75147307
5	157509356
5	159438354
5	167970535
4	64570925
15	48426484
2	49253167
5	33056239
4	147368237
6	53399687
2	197279278
5	118615845
2	7314229
2	130808074
4	170839358
2	56073144
5	168964552
5	172533069
4	123812150
4	123911846
2	117861142
2	178371321
1	213337888
2	49987601
4	37216744
4	181455204
2	78087119
2	135741596
3	81013467
4	149171026
2	164217519
2	183767500
2	222987635
2	76158151
5	3265732
5	17921963
5	113129256
5	38615554
5	83414158
5	179080068
5	53248401
2	43094087
2	175847764
2	133900169
5	15364375
5	73454338
3	29890394
3	100990152
3	101042994
4	66791521
7	33567708
6	78388643
1	214991964
2	50189697
2	12226782
4	169014730
2	71149071
6	21236316
4	165626451
4	42569649
3	159745114
5	153925878
4	97315939
3	150316769
2	235485497
1	237681783
7	17181439
5	75807984
2	97748787
7	34483574
5	53487578
5	10800038
3	122979914
1	166140944
3	22719654
2	212903849
5	108713134
1	48744898
3	2782874
2	73239464
6	97197752
6	41659325
1	61398559
6	39948875
6	36343119
4	175152429
5	77172159
4	135532411
3	65290432
2	157137376
4	85638020
6	69134876
6	63879572
5	113875515
3	65071948
3	53164998
1	4657331
1	74161674
4	185013866
3	35955381
3	111283527
4	145335770
3	67294799
4	111236642
5	125610839
4	83453327
2	42450447
6	99286309
1	233523544
4	75205265
4	125012317
3	69467786
1	208452386
3	115524884
5	85799662
5	99257749
4	22298649
5	61680783
5	3699821
3	183045792
4	21710427
4	146574297
5	119274824
6	100365312
1	63707813
4	97654168
2	454860
4	46950454
3	173117335
2	208649191
2	191540724
2	134056215
2	21856898
4	141649319
4	51993990
2	104332453
2	30791300
3	118899323
3	104702782
2	138652078
3	168058176
2	19543325
2	33835037
3	35485917
7	38028121
7	42574620
2	155525447
3	65524721
7	14677240
7	48587874
2	150480328
5	92646297
3	114847862
3	133818223
7	53797988
6	84333758
1	245490690
1	48509261
5	137567007
2	156708680
6	110610829
4	94853950
7	82376154
2	65694722
5	178238341
5	155812874
5	176579610
6	40031410
6	135069698
3	96991607
3	197543109
2	147468787
5	125141708
5	81757626
5	61551192
4	45523868
6	61992252
2	176466239
2	48600358
6	22694600
7	20309104
3	181749188
2	226789232
5	121853801
1	153362908
1	64649636
2	200443394
2	30687983
4	42836331
5	172829021
2	140583057
4	20896597
4	11509828
4	16648467
4	168811020
3	59184489
6	66413901
3	150614224
1	46429969
1	110343114
1	162129511
1	173399532
1	227828669
2	152904517
4	186830000
6	23895602
5	160515137
3	119525087
4	164408006
3	21796184
3	179232509
1	9062498
3	13123283
6	7034226
3	116515959
7	37433468
3	103882934
1	4436599
3	98573839
4	120450639
3	23481294
5	11019293
1	213734602
4	56824547
2	23560883
4	57056824
3	99682794
1	237610127
7	69199074
2	61077136
6	63348660
6	131181631
6	131128280
1	234701612
1	203025140
1	164586049
1	108015083
3	55505532
2	220582363
1	53210776
15	28230318
15	28197037
5	139865501
1	11796321
16	89986117
16	89986154
1	236885200
1	91861488
3	38550915
5	80670210
5	83353124
3	16586299
2	17186935
1	12775725
1	202198048
4	172843426
3	146197226
1	57161530
1	216533670
2	221992394
5	24790930
5	111066174
4	84704548
2	154794859
2	180495438
2	164929076
3	21582139
1	17797462
6	72165809
6	140409647
3	30010908
7	22129460
4	57220870
5	32670694
4	38085484
4	20808081
2	218697952
5	82253397
1	158766655
6	157763821
4	64885548
5	155899802
2	133359281
2	173442872
2	5505478
4	5066062
2	120583705
2	29189257
6	66640376
5	11874453
2	96451216
2	13198065
3	126570519
6	119801796
5	32229571
3	156316858
1	50300310
3	63605138
4	11161294
3	8561797
4	126526985
3	18543873
1	225825654
2	48091019
3	29144025
4	167551359
2	14866836
2	76400003
3	183485246
4	31986185
6	35023191
7	13551572
6	117223145
2	27621734
3	109837023
6	53915634
6	29288643
6	106783695
1	57910294
6	35149622
1	62299377
6	6879287
1	86438642
6	119014700
6	68953988
6	47743864
1	164859798
1	95868922
6	162019655
5	76150100
5	24703092
6	52011469
2	12451569
3	139780213
5	40961062
6	104471138
2	33144515
2	125978668
4	162618998
3	73323941
6	68372253
1	165726342
1	241220481
2	200146066
3	160634780
3	114672933
4	184167544
2	236174434
2	226699309
1	66649401
1	91697363
6	39433969
6	45542087
1	147217371
1	168605460
1	61561641
6	76057507
1	208765325
1	9842070
2	153580163
2	177814949
3	187597453
4	54840661
3	98344726
2	28119286
1	91551096
1	67777714
2	223456822
1	173922963
1	58016669
1	80275990
4	91304126
1	58739430
3	161852857
4	10556237
2	10423787
2	18661791
3	38270462
2	155730056
4	82773130
1	169476945
2	134921318
1	115243787
2	200626837
7	36084682
6	110525045
7	27322595
2	162141193
2	120913093
3	21642638
3	164882802
3	110876555
4	148409770
3	44901897
4	141995805
3	54773213
1	230151381
6	4297052
1	108130783
4	164047012
7	36614632
7	39622669
1	204748083
5	11321925
4	69488857
4	161812776
7	46901032
5	2251272
7	34992018
1	184684499
1	108723901
7	38494809
4	187125989
2	237652440
6	164467333
1	100541021
2	158231882
3	196705296
2	15408266
2	3008518
6	131388801
2	15049722
2	222487540
2	165610841
5	79020141
4	28344153
4	23306297
3	188077869
3	76175889
3	154358368
1	23521550
6	15041712
1	38363552
7	8463913
2	70647840
3	42398097
7	72424481
5	38955694
4	181556233
4	163536080
2	151081604
4	185149278
4	168376849
6	150605363
1	201917274
2	136398280
4	181835967
7	71005851
1	186882084
1	210480030
6	12354155
6	109062456
1	101860603
4	99202029
2	221411757
2	120786740
3	106956431
4	17104708
6	16144383
2	70975947
4	180520649
2	185300097
4	94334061
2	194436006
3	114231280
6	132123094
1	70650754
1	61262925
7	17339486
2	220425506
3	62537871
5	148627450
5	116753157
5	163440189
5	142644691
2	1413427
1	7090517
6	112139446
1	175123704
1	168300872
1	23757159
6	94586287
6	139481068
7	38377955
3	114123166
4	100778225
4	153065173
4	182010923
4	87777193
3	67379931
6	4229454
19	15879621
7	34247646
4	17548726
4	14419297
2	229041536
2	75417481
2	56149173
5	59195580
2	31081281
5	103435287
5	175597723
2	19168317
2	42224414
4	177245920
4	99458991
4	13952089
3	63463530
2	105541070
2	108241049
4	12240402
6	2687495
5	25470404
5	101650047
4	126287562
3	149775859
4	188022736
1	165408315
6	54767738
1	163319781
3	129939655
4	137974503
2	150727818
2	76559719
1	31652178
1	53655200
7	9213783
1	168847007
6	1063648
6	9116124
6	89296206
6	10897255
7	83137285
7	15058379
2	205671605
5	94444717
2	216288320
2	221820845
4	128857921
2	5851837
6	79901122
5	3641907
4	80204929
1	5028557
5	113782329
1	165118255
4	16596887
1	238674566
3	105932800
4	151780504
2	34667765
4	84169596
1	88336329
6	8349278
5	136692201
7	9104775
7	48814123
3	45869378
7	38295919
4	15422967
7	29091878
4	18263021
2	58877389
5	58139813
3	29236495
2	183488404
4	65029867
1	101743489
4	108853195
4	11867162
1	65064431
5	170688519
2	223228383
2	57391311
1	200230843
1	169603407
6	27390613
6	50797639
1	176544401
6	135302695
1	116175402
6	5992257
6	50548564
1	242825855
7	68872799
2	50602006
4	55094992
5	90740272
1	169696491
6	146669909
6	98490958
16	89985940
1	154601491
5	67182798
4	86769845
7	43877414
6	79202472
6	36067577
6	15440108
6	16646927
6	16424725
1	172532503
7	75687963
4	5839160
7	43441038
2	72134831
2	10135619
3	8816277
3	14478656
3	62295761
1	47180323
2	128943043
4	48934804
6	31478689
2	221535503
4	180799363
3	52550771
2	183123871
7	29001574
2	18606204
3	113546147
1	224882466
2	172822070
7	38428863
2	233604330
5	138393085
6	46677138
5	157731364
3	41954644
2	38729805
1	24458903
1	11958233
1	183573252
1	145899155
1	205058609
3	13608262
6	17831188
2	105363049
4	37902135
2	28322242
5	172126829
3	147388003
5	58617552
1	247712113
1	118903378
1	119802257
6	37381144
4	7654128
7	26584773
2	233852579
3	45762577
2	210195326
3	172574694
2	70809350
2	1692244
2	169736199
3	122879444
2	20529837
3	52693241
4	953186
3	31748090
4	176192805
4	140628239
3	15259856
5	135343557
2	25432577
4	188417315
2	165539293
2	696458
1	12022869
6	158033842
1	95244383
1	53266643
1	23383982
6	16515961
5	83965119
4	105088606
5	31317387
5	148100517
2	178501366
5	116449816
6	168298611
5	65329685
1	99851033
4	181722054
4	183918676
4	185776340
4	130708805
2	69488713
4	161108645
2	132610983
6	833579
1	54968975
4	18160481
4	163068856
2	95196988
4	164281630
4	165389527
2	135798089
6	84981384
6	2989348
6	3978023
6	14988536
6	24285343
6	20186529
1	181006955
5	139770667
5	168328981
2	16790719
6	168632402
5	93344322
7	46451586
4	61832639
2	200745861
4	160370664
2	6226018
4	112396427
5	154524863
5	139135641
3	143153265
2	52070754
2	170208052
2	11790153
4	148720672
1	198017995
1	24867808
2	30017854
5	89452164
5	90647754
2	231424533
1	160094628
3	27649040
3	64492457
5	67550917
2	215276634
2	217773453
2	39378776
2	40048393
4	37534497
5	175777019
1	186699960
4	126184205
4	128660399
1	94384887
1	96139035
7	32827111
6	37115033
2	227861148
6	45930317
6	47108063
6	51265689
5	6760386
3	113052658
5	146690035
3	134387652
5	79960739
1	46806513
1	224724232
4	54072376
5	158161263
4	132668359
2	71803630
2	125746158
2	63553471
1	173220250
5	149473558
5	98070297
2	207679858
5	140197634
1	231352778
5	10239149
5	54148668
2	151455056
3	11629099
5	38305445
4	94575731
6	92113152
2	175435929
3	119801278
4	170072620
1	41540334
1	62109755
1	10537494
1	62162003
1	44037368
1	223388460
1	237119671
1	161966998
6	516350
1	42332533
6	84089954
6	154345477
6	158096276
6	92046884
6	39893819
7	24494451
4	107690785
6	29732302
6	30109452
7	11638213
5	128919363
4	15912383
6	31084350
4	18983846
2	205330509
1	237335186
5	169495668
5	145225668
5	33820343
5	102284470
1	59974513
6	1640317
4	58205319
3	5865788
3	70834026
1	216914999
2	96510897
3	53100082
1	234757050
2	119564241
5	10491983
3	106583213
4	139549058
6	168497735
1	181322730
2	30739131
4	178533262
7	3541759
2	167351391
6	160204946
3	102172051
4	42324198
4	105445052
2	174756754
1	218836493
3	9347539
3	9593787
3	124590491
5	98798482
5	169131798
3	9139719
4	146373976
2	56743597
4	81060438
3	145773359
1	77241706
1	200173189
7	1276603
2	155577578
2	6012001
2	6077830
3	22088900
4	62450159
2	197210741
4	159428280
3	133314048
7	24943244
3	106499706
3	187823439
3	108822296
3	182674320
7	18980257
7	37355769
2	42083365
2	236676725
2	230764645
4	184633146
7	24388598
4	88030924
4	105343524
3	2714723
7	47220462
4	101137685
3	114402915
2	232363123
1	18691361
1	178494456
6	98989690
6	91304462
6	7302274
1	57275490
1	82652361
6	137829297
6	120805336
1	245794526
1	219415461
1	207863631
1	115814733
1	164760941
1	205000458
1	48565566
1	58071689
1	22251570
1	178582337
1	159174683
6	39183390
1	217319768
1	67044015
6	72476570
1	18531104
6	156240087
1	184241671
1	2352457
1	225671439
1	162990046
1	207083958
4	101002903
2	67549386
2	81386877
2	113243289
1	107006123
4	11626614
4	101682171
4	103982380
1	22719450
4	87512728
4	88821613
3	151227455
3	71907291
6	81906366
5	29396937
5	141288810
4	59715719
2	199272885
4	65822707
2	10300861
1	212556992
2	175907541
1	119081540
1	1220751
1	220654788
4	38734929
1	99586112
7	38115961
2	226325601
3	112324311
1	208317550
2	123573572
3	170006139
3	171381099
5	121179423
5	23452815
5	167115616
5	151819641
2	64080186
5	14860614
5	115317925
5	153257440
5	174293672
5	76272228
1	207400042
1	204353807
2	35907877
7	71397770
5	51107463
5	176508315
5	58927971
2	176519444
5	120450558
5	153169261
5	11095203
4	4257160
1	40406951
6	170263910
1	80373195
1	80209844
1	242923804
1	111980473
1	13475857
1	79404188
4	88728340
6	151949537
2	46918907
1	203078493
7	20217202
4	42393967
4	40471767
3	165670247
2	38863047
7	68251304
4	180614655
2	186871022
4	2077126
4	2338690
1	109226267
1	212625635
1	244063338
1	213010891
6	31168676
1	177753954
1	34048885
3	172510754
5	154418320
3	197768463
1	235977874
5	9641516
2	201196097
2	38522778
3	194341790
3	186642620
4	71784057
4	119034632
4	6881285
5	5078200
1	29304444
1	46534894
1	46344858
1	21670789
1	84925457
1	172590183
2	162272314
6	41194780
2	55549657
3	36443331
7	77627396
2	201645091
2	70505720
3	124695607
3	52609669
6	158977601
5	71504648
1	197101312
1	200120992
3	132499779
2	15238257
1	179047348
1	53124958
1	161851114
1	100477544
2	213006985
2	173233473
2	105860636
2	201246657
2	36436095
2	36385337
2	102224047
2	158558467
2	75650686
3	115699018
3	185223937
5	143108579
5	9121479
6	100427640
6	161223508
6	165340972
7	38753643
1	204619973
1	65577336
1	64875884
2	113184192
2	217956863
2	48672011
6	69961210
7	29388119
7	29313829
10	49633658
1	233379188
1	180936312
2	64690936
3	188885163
4	155718022
4	109949609
5	169601477
5	9447605
7	18644049
3	44843155
3	4674530
6	70278273
7	78149827
2	112740989
1	151538792
1	247876411
2	228018313
4	48488993
5	160565648
6	83524425
6	7911469
2	169032562
2	42788579
6	33693314
7	39422896
1	202004437
1	158480448
2	38666518
2	191038032
3	72814353
6	6168985
6	13794289
1	50472176
2	109513601
3	7146319
4	99121111
5	151022235
5	180324111
5	133210367
1	152409644
1	116989191
3	43179357
1	247143531
1	247560368
1	46169537
1	14862803
2	173757797
2	34570988
2	37688917
5	75355259
5	157222122
6	79426749
1	234620672
4	141075262
4	110840331
1	40908771
1	157508206
1	13533075
2	8610136
1	242313953
1	44419451
3	49520424
6	131678442
4	29996839
4	74919917
2	45815339
1	2622185
1	61496281
5	133913864
1	14522592
3	192585181
7	75917574
4	148226671
3	177544639
2	239640692
3	19904565
2	65809406
7	70623127
3	23115576
2	139001336
1	229141312
7	48646436
2	120283771
7	1370914
1	246799717
5	4176720
6	55391030
2	127139744
1	62382419
2	112485744
6	44583750
2	181666127
3	71242888
3	34018587
2	126826046
2	29820753
6	138515835
5	177357511
6	21120538
3	20001342
1	55729986
2	71748791
4	135103366
5	105528850
1	234332578
1	154453788
3	40996178
2	212843035
4	38464035
3	40144144
5	86859296
4	18314369
1	115759971
2	233769013
1	39996990
2	168315160
3	51893582
4	24954285
5	60248826
6	23243334
4	113531568
5	36435374
1	202809133
4	152878877
1	69507010
4	26807555
1	163444769
1	114012715
5	178753298
2	48505805
2	157552619
1	164982005
4	45033180
3	135214774
7	39284179
2	164596232
2	48732464
3	150443735
1	217233516
4	74630505
2	185719234
5	159557279
2	6294455
2	138817774
3	67181177
6	109980458
7	46841145
7	84049636
2	233085555
6	68157858
3	165919741
3	64648902
5	38798647
5	15719241
1	95933927
7	15300704
1	112788512
1	97856823
5	27252359
5	107043405
5	82882038
1	119137673
4	21020885
5	19804780
7	21889957
1	12611224
3	191276354
4	147163153
6	53755265
4	79305002
7	31483062
2	235068323
4	162316657
6	41974242
7	18043409
5	75998521
5	161526025
1	221772830
4	150132006
6	23179470
6	1505276
6	3256661
2	112848380
4	47434387
2	41777362
5	40148661
5	91145329
4	183177181
4	47750537
3	118233662
4	188249892
4	46787881
6	129650399
3	20938304
4	173576685
1	170329868
6	62924359
6	99446062
6	129591942
1	200588639
6	22755090
1	6976742
3	98134315
3	30627192
3	119222594
6	1697964
5	61260095
1	188795412
1	30838571
4	26204316
1	213603336
5	172353497
2	30326562
2	102936675
3	14620369
7	78078240
4	4911215
6	79816669
2	62537112
2	47476845
5	7794213
5	29584720
7	33470551
4	138905566
3	29374159
5	109276356
6	152344126
1	34450520
1	225733953
1	22985532
